Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,734372,-,-,-,29.77,-95.38,0,20,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Cloud Type,DNI,Dew Point,Solar Zenith Angle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2022,8,11,18,0,34.1,0,705,22.3,15.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,11,18,30,34.2,0,775,22.3,14.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,11,19,0,34.2,7,667,22.4,16.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,11,19,30,34.1,8,491,22.3,20.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,11,20,0,34,8,452,22.5,25.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,11,20,30,33.8,8,267,22.5,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,11,21,0,33.6,8,438,22.5,38.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,11,21,30,33.2,0,684,22.5,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,11,22,0,32.9,0,654,22.6,50.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,11,22,30,32.4,0,616,22.6,57.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,11,23,0,31.8,0,530,23.4,63.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,11,23,30,30.8,8,243,23.4,70.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,0,0,29.8,8,165,24.6,76.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,0,30,29,6,0,24.5,83.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,1,0,28.1,7,0,24.7,89.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,1,30,27.8,7,0,24.7,95.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,2,0,27.4,8,0,24.8,101.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,2,30,27.2,8,0,24.9,107.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,3,0,27,8,0,25.1,113.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,3,30,26.9,7,0,25.1,118.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,4,0,26.7,8,0,25.3,122.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,4,30,26.6,7,0,25.3,127.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,5,0,26.5,6,0,25.4,130.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,5,30,26.5,6,0,25.4,133.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,6,0,26.4,6,0,25.5,134.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,6,30,26.4,6,0,25.5,135.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,7,0,26.3,6,0,25.5,134.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,7,30,26.4,7,0,25.5,132.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,8,0,26.4,0,0,25.3,129.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,8,30,26.3,0,0,25.3,126.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,9,0,26.2,0,0,25.2,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,9,30,25.9,8,0,25.2,117.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,10,0,25.7,8,0,25.2,111.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,10,30,25.5,3,0,25.2,106.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,11,0,25.3,3,0,25.2,100.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,11,30,25.7,0,0,25.2,94.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,12,0,26.1,0,36,25.5,87.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,12,30,26.8,0,236,25.5,81.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,13,0,27.6,0,406,25.5,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,13,30,28.7,0,522,25.5,69.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,14,0,29.7,0,536,24.4,62.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,14,30,30.7,0,664,24.4,56.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,15,0,31.7,0,706,23.6,49.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,15,30,32.5,3,255,23.6,43.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,16,0,33.2,3,421,23.2,36.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,16,30,33.7,0,668,23.2,30.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,17,0,34.3,0,504,22.8,24.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,17,30,34.6,0,805,22.8,19.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,18,0,35,0,807,22.5,16.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,18,30,35,0,809,22.5,14.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,19,0,35,0,777,22.4,16.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,19,30,34.9,0,579,22.4,20.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,20,0,34.8,7,382,22.6,26.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,20,30,34.6,7,668,22.6,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,21,0,34.3,7,521,22.7,38.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,21,30,33.8,7,210,22.7,44.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,22,0,33.3,6,18,22.9,51.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,22,30,32.6,6,227,22.8,57.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,23,0,32,6,138,23.2,64.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,12,23,30,31,6,31,23.2,70.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,0,0,30.1,6,51,24.1,77.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,0,30,29.2,6,13,24.1,83.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,1,0,28.4,7,0,24.8,89.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,1,30,28.1,7,0,24.8,95.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,2,0,27.7,7,0,25.2,101.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,2,30,27.5,7,0,25.2,107.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,3,0,27.3,7,0,25.5,113.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,3,30,27.1,7,0,25.5,118.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,4,0,26.9,8,0,25.7,123.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,4,30,26.8,8,0,25.7,127.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,5,0,26.7,7,0,25.8,130.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,5,30,26.6,0,0,25.8,133.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,6,0,26.5,0,0,25.7,135.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,6,30,26.5,0,0,25.7,135.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,7,0,26.4,0,0,25.5,134.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,7,30,26.2,0,0,25.5,133.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,8,0,26.1,0,0,25.5,130.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,8,30,25.9,0,0,25.5,126.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,9,0,25.8,0,0,25.4,122.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,9,30,25.7,0,0,25.4,117.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,10,0,25.6,0,0,25.3,112.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,10,30,25.5,0,0,25.3,106.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,11,0,25.5,0,0,25.3,100.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,11,30,25.8,0,0,25.3,94.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,12,0,26.1,0,73,25.5,88.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,12,30,26.8,0,288,25.5,81.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,13,0,27.6,0,468,25.4,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,13,30,28.6,0,581,25.4,69.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,14,0,29.7,0,660,24.5,62.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,14,30,30.5,0,716,24.5,56.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,15,0,31.4,0,757,23.8,49.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,15,30,32,0,788,23.8,43.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,16,0,32.6,0,810,23.4,36.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,16,30,33.1,0,826,23.4,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,17,0,33.6,0,838,23.2,25.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,17,30,33.8,0,840,23.2,20.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,18,0,34.1,0,835,23.1,16.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,18,30,34.1,8,442,23,15.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,19,0,34,8,406,23,17.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,19,30,33.7,8,334,23,21.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,20,0,33.4,8,221,23.1,26.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,20,30,33.1,8,101,23.1,32.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,21,0,32.8,7,194,23.3,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,21,30,32.3,7,183,23.3,44.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,22,0,31.9,7,218,23.5,51.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,22,30,31.3,7,143,23.5,57.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,23,0,30.8,7,182,23.9,64.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,13,23,30,30,7,76,23.9,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,0,0,29.3,7,54,24.6,77.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,0,30,28.6,7,21,24.6,83.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,1,0,28,7,0,25.1,89.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,1,30,27.7,7,0,25.1,96.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,2,0,27.4,7,0,25.4,102.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,2,30,27.2,8,0,25.4,107.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,3,0,27,7,0,25.5,113.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,3,30,26.9,7,0,25.5,118.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,4,0,26.8,7,0,25.6,123.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,4,30,26.7,7,0,25.6,127.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,5,0,26.6,7,0,25.6,131.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,5,30,26.5,7,0,25.6,133.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,6,0,26.4,7,0,25.6,135.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,6,30,26.3,7,0,25.6,135.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,7,0,26.3,8,0,25.6,135.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,7,30,26.2,7,0,25.6,133.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,8,0,26.2,8,0,25.6,130.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,8,30,26.1,8,0,25.6,126.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,9,0,26.1,8,0,25.5,122.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,9,30,26,8,0,25.5,117.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,10,0,26,7,0,25.4,112.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,10,30,25.9,0,0,25.4,106.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,11,0,25.9,0,0,25.4,100.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,11,30,26.1,0,0,25.4,94.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,12,0,26.4,3,6,25.5,88.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,12,30,26.9,0,131,25.5,82.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,13,0,27.4,8,149,25.7,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,13,30,28.1,8,214,25.7,69.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,14,0,28.8,7,105,25.1,62.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,14,30,29.5,8,314,25.1,56.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,15,0,30.2,8,203,24.3,49.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,15,30,30.8,8,211,24.3,43.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,16,0,31.4,3,273,23.7,37.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,16,30,31.8,8,171,23.7,30.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,17,0,32.2,8,489,23.4,25.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,17,30,32.4,0,778,23.4,20.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,18,0,32.7,7,419,23.1,16.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,18,30,32.8,7,591,23.1,15.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,19,0,33,7,433,22.8,17.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,19,30,33,8,444,22.8,21.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,20,0,33,7,446,22.7,26.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,20,30,32.9,7,399,22.6,32.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,21,0,32.8,7,387,22.5,38.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,21,30,32.5,7,397,22.5,45.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,22,0,32.3,7,355,22.5,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,22,30,31.8,8,330,22.5,57.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,23,0,31.4,7,259,22.6,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,14,23,30,30.5,7,174,22.6,70.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,0,0,29.6,7,129,23.4,77.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,0,30,28.7,8,37,23.4,83.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,1,0,27.8,0,0,24.4,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,1,30,27.5,0,0,24.4,96.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,2,0,27.3,0,0,24.7,102.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,2,30,27.1,0,0,24.7,108.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,3,0,26.8,0,0,24.9,113.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,3,30,26.7,8,0,24.9,119.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,4,0,26.5,7,0,25,123.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,4,30,26.3,7,0,25,128.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,5,0,26.2,0,0,25.1,131.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,5,30,26.1,0,0,25.1,134.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,6,0,26,0,0,25.1,135.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,6,30,25.9,0,0,25.1,136.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,7,0,25.8,0,0,25.1,135.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,7,30,25.7,0,0,25.1,133.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,8,0,25.7,0,0,25,130.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,8,30,25.6,0,0,25,127.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,9,0,25.6,0,0,24.9,122.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,9,30,25.5,0,0,24.9,117.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,10,0,25.4,0,0,24.8,112.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,10,30,25.4,0,0,24.8,106.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,11,0,25.3,0,0,24.7,100.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,11,30,25.9,0,0,24.7,94.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,12,0,26.4,0,20,25.4,88.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,12,30,27.4,0,197,25.4,82.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,13,0,28.3,8,191,25.3,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,13,30,29.4,7,192,25.3,69.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,14,0,30.4,0,534,24.3,62.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,14,30,31.4,0,705,24.3,56.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,15,0,32.3,0,759,23,49.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,15,30,33.1,0,793,23,43.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,16,0,33.9,0,819,22,37.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,16,30,34.5,0,838,22,31.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,17,0,35.1,0,778,21.3,25.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,17,30,35.6,8,398,21.3,20.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,18,0,36,7,571,20.9,16.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,18,30,36.2,8,375,20.9,15.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,19,0,36.4,8,508,20.6,17.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,19,30,36.4,8,419,20.6,21.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,20,0,36.4,8,459,20.4,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,20,30,36.1,7,454,20.4,32.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,21,0,35.8,8,476,20.4,38.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,21,30,35.2,8,478,20.4,45.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,22,0,34.7,7,487,20.7,51.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,22,30,33.9,8,451,20.7,58.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,23,0,33.2,7,243,21.2,64.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,15,23,30,32,7,229,21.2,71.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,16,0,0,30.9,7,101,22.4,77.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,16,0,30,29.8,7,34,22.4,83.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,16,1,0,28.8,7,0,23.7,89.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,16,1,30,28.4,8,0,23.7,96.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,16,2,0,27.9,8,0,24.4,102.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,16,2,30,27.6,8,0,24.4,108.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,16,3,0,27.3,7,0,24.9,114.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,8,16,3,30,27.1,0,0,24.9,119.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
